RowNumber,CustomerId,CustomerName,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6257,15611186,Yevdokimova,609,France,Male,37.0,1,39344.83,1,1.0,1.0,178291.89,1
6258,15617301,Chamberlin,774,Germany,Male,36.0,9,130809.77,1,1.0,0.0,152290.28,0
6259,15726046,Johnston,712,France,Female,27.0,2,133009.51,1,1.0,0.0,126809.15,0
6260,15585748,McDonald,585,Germany,Female,28.0,9,135337.49,2,1.0,1.0,40385.61,0
6261,15672826,Chen,666,France,Female,32.0,10,112536.57,2,1.0,1.0,34350.54,0
6262,15595162,Cattaneo,708,Spain,Female,35.0,8,122570.69,1,0.0,0.0,199005.88,0
6263,15650026,Barclay-Harvey,513,France,Male,44.0,1,63562.02,2,0.0,1.0,52629.73,1
6264,15745826,Dawson,445,France,Male,37.0,3,0.0,2,1.0,1.0,180012.39,0
6265,15708610,Costa,690,Germany,Male,44.0,9,100368.63,2,0.0,0.0,35342.33,0
6266,15624471,Chikwado,850,France,Male,37.0,6,0.0,2,1.0,0.0,109291.22,0
6267,15590097,Ch'eng,537,Spain,Female,33.0,7,136082.0,1,1.0,0.0,62746.54,0
6268,15689328,Harrison,705,Germany,Male,48.0,9,114169.16,1,0.0,0.0,173273.2,1
6269,15582154,Crawford,670,France,Female,45.0,5,47884.92,1,1.0,1.0,54340.24,0
6270,15734626,Gibson,652,Spain,Female,36.0,1,0.0,2,1.0,1.0,19302.78,0
6271,15702806,Martin,696,Spain,Male,24.0,9,0.0,1,0.0,0.0,10883.52,0
6272,15620756,Stokes,747,France,Male,49.0,6,202904.64,1,1.0,1.0,17298.72,1
6273,15611331,Niu,511,France,Female,46.0,1,0.0,1,1.0,1.0,115779.48,1
6274,15576935,Ampt,743,Spain,Male,43.0,2,161807.18,2,0.0,1.0,93228.86,1
6275,15661275,Wynn,532,Germany,Male,52.0,3,110791.97,1,1.0,0.0,148704.77,1
6276,15814940,Lawrence,642,Spain,Female,33.0,9,0.0,2,1.0,1.0,150475.14,0
6277,15768471,Wagner,554,Germany,Female,54.0,6,108755.0,1,1.0,0.0,40914.32,1
6278,15697391,Argyle,604,Spain,Female,34.0,3,0.0,2,1.0,0.0,38587.7,0
6279,15793346,Ofodile,602,France,Female,72.0,3,0.0,2,1.0,1.0,171260.66,0
6280,15608338,Chiemenam,757,Spain,Female,55.0,9,117294.12,4,1.0,0.0,94187.47,1
6281,15578546,Akobundu,491,Germany,Male,26.0,4,102251.14,1,1.0,1.0,145900.89,0
6282,15656921,Locke,850,France,Male,31.0,4,0.0,2,0.0,0.0,152298.28,0
6283,15761340,Bullen,521,France,Male,22.0,5,0.0,2,1.0,1.0,99828.45,0
6284,15591135,Forster,726,France,Male,37.0,2,132057.92,2,1.0,0.0,34743.98,0
6285,15623219,Smith,596,France,Male,33.0,8,0.0,1,1.0,0.0,121189.3,1
6286,15655229,Craig,850,Germany,Female,35.0,7,114285.2,1,0.0,1.0,129660.59,0
6287,15805884,Archer,637,France,Female,41.0,9,0.0,2,1.0,0.0,145477.36,0
6288,15668289,McWilliams,690,Spain,Male,32.0,2,76087.98,1,0.0,1.0,151822.66,0
6289,15568562,Moss,689,France,Male,40.0,8,160272.27,1,1.0,0.0,49656.24,0
6290,15773276,Townsend,633,Spain,Male,63.0,4,114552.6,1,1.0,0.0,73856.28,1
6291,15622801,Brown,555,France,Female,27.0,8,102000.17,1,1.0,1.0,116757.0,0
6292,15779886,Munson,563,Spain,Male,24.0,7,0.0,2,0.0,0.0,16319.56,0
6293,15713673,T'ien,494,France,Female,33.0,1,137853.0,1,0.0,1.0,90273.85,0
6294,15783083,Shubin,534,France,Male,27.0,9,0.0,2,1.0,0.0,161344.13,0
6295,15742824,Isayeva,696,Germany,Male,42.0,7,162318.61,1,1.0,0.0,121061.89,0
6296,15621550,Hung,535,Spain,Female,50.0,1,140292.58,3,0.0,0.0,69531.22,1
6297,15799480,Webb,600,France,Male,34.0,0,0.0,2,0.0,1.0,3756.23,0
6298,15625247,Scott,807,France,Female,34.0,1,0.0,1,0.0,0.0,114448.13,0
6299,15755241,Rahman,714,France,Female,52.0,2,0.0,1,0.0,1.0,144045.08,1
6300,15575679,Lori,590,France,Male,24.0,7,126431.54,1,1.0,0.0,58781.11,0
6301,15668235,Cooke,614,France,Female,41.0,3,123475.04,1,1.0,1.0,179227.52,0
6302,15683183,Volkova,766,Germany,Female,45.0,6,97652.96,1,1.0,0.0,127332.33,0
6303,15684592,Lamb,557,Spain,Male,42.0,4,0.0,2,0.0,1.0,86642.38,0
6304,15591169,Hawes,788,Germany,Female,49.0,4,137455.99,1,1.0,0.0,184178.29,1
6305,15653455,Smith,648,France,Female,38.0,2,0.0,2,0.0,1.0,9551.49,0
6306,15732563,Swanton,726,Germany,Female,33.0,7,99046.31,2,1.0,1.0,56053.06,0
6307,15656471,Mitchell,773,France,Male,33.0,9,0.0,2,1.0,1.0,1118.31,0
6308,15598510,Colombo,583,Germany,Male,27.0,4,105907.42,2,1.0,1.0,195732.04,0
6309,15766427,Shaw,565,Germany,Male,52.0,5,97720.35,2,1.0,0.0,175070.94,1
6310,15785342,Shipp,705,France,Male,25.0,9,0.0,2,0.0,1.0,112331.19,0
6311,15641595,Jonathan,685,Spain,Male,43.0,4,97392.18,2,1.0,0.0,43956.83,0
6312,15798429,Hernandez,741,France,Male,29.0,8,0.0,2,1.0,1.0,115994.52,0
6313,15648136,Green,658,Germany,Female,28.0,9,152812.58,1,1.0,0.0,166682.57,0
6314,15812482,Young,575,France,Male,27.0,3,139301.68,1,1.0,0.0,99843.98,0
6315,15790810,Han,844,France,Female,41.0,10,76319.64,1,1.0,1.0,141175.18,1
6316,15687421,Highland,559,Spain,Male,67.0,9,125919.35,1,1.0,0.0,175910.95,1
6317,15765643,Hamilton,725,France,Male,37.0,6,124348.38,2,0.0,1.0,176984.34,0
6318,15654878,Yobanna,450,France,Male,29.0,7,117199.8,1,1.0,1.0,43480.63,0
6319,15686835,Crawford,738,Germany,Female,57.0,9,148384.64,1,0.0,0.0,155047.11,1
6320,15768340,Beavers,642,Germany,Female,19.0,3,113905.48,1,1.0,1.0,176137.2,0
6321,15673599,Williamson,618,Spain,Male,32.0,5,133476.09,1,0.0,1.0,154843.4,0
6322,15689096,Beneventi,590,France,Male,47.0,0,117879.32,1,1.0,1.0,8214.46,0
6323,15684294,Chidumaga,735,France,Male,50.0,2,0.0,2,0.0,1.0,147075.69,0
6324,15615828,Mitchell,550,France,Male,34.0,8,122359.5,1,0.0,0.0,116495.55,0
6325,15746012,Chibugo,729,Spain,Female,28.0,0,0.0,2,1.0,1.0,31165.06,1
6326,15615797,Hyde,743,Germany,Male,59.0,5,108585.35,1,1.0,1.0,192127.22,1
6327,15788494,Alekseeva,555,France,Male,31.0,8,145875.74,1,1.0,0.0,137491.23,0
6328,15793856,Abdulov,667,Spain,Female,36.0,3,121542.57,2,1.0,1.0,186841.71,0
6329,15629545,Buckley,790,Spain,Female,41.0,7,109508.68,1,0.0,0.0,86776.38,0
6330,15661198,Howard,727,Germany,Male,34.0,2,146407.11,1,1.0,1.0,72073.72,0
6331,15715117,Peel,744,France,Female,39.0,6,0.0,1,0.0,0.0,10662.58,0
6332,15701074,Herz,629,Germany,Male,35.0,8,112330.83,1,1.0,1.0,91001.02,0
6333,15793046,Holden,619,France,Female,35.0,4,90413.12,1,1.0,1.0,20555.21,0
6334,15623744,McLean,634,France,Male,34.0,8,105302.66,1,1.0,1.0,123164.97,0
6335,15611329,Findlay,608,Spain,Female,35.0,6,0.0,2,1.0,1.0,143463.28,0
6336,15740428,Wyatt,507,France,Female,35.0,1,0.0,2,0.0,0.0,92131.54,0
6337,15781534,Rapuluolisa,536,Germany,Female,35.0,4,121520.36,1,0.0,0.0,77178.42,0
6338,15618243,Buckland,730,Spain,Female,43.0,1,103960.38,1,1.0,1.0,193650.16,0
6339,15784161,Hargreaves,583,Germany,Male,39.0,8,102945.01,1,0.0,0.0,52861.89,0
6340,15700325,Onyeoruru,644,France,Female,24.0,8,92760.55,1,1.0,0.0,35896.75,0
6341,15659064,Salas,790,Spain,Male,37.0,8,0.0,2,1.0,1.0,149418.41,0
6342,15658364,Laney,807,Germany,Female,40.0,1,134590.21,1,1.0,1.0,46253.65,0
6343,15704340,Fu,581,France,Female,37.0,10,104255.03,1,1.0,0.0,86609.37,0
6344,15793455,Tien,627,Spain,Female,55.0,6,0.0,1,0.0,0.0,91943.94,1
6345,15579777,Sazonova,850,France,Male,41.0,3,0.0,2,1.0,0.0,128892.36,0
6346,15632345,Tuan,754,France,Female,35.0,4,0.0,2,1.0,0.0,44830.71,0
6347,15814468,Wei,551,Germany,Male,50.0,1,121399.98,1,0.0,1.0,84508.44,1
6348,15754820,Bergamaschi,637,Germany,Male,35.0,8,147127.81,2,1.0,1.0,84760.7,0
6349,15707505,Taylor,699,Spain,Male,31.0,8,125927.51,2,1.0,0.0,147661.47,0
6350,15699507,Messersmith,542,France,Female,25.0,7,0.0,2,0.0,1.0,82393.08,0
6351,15799600,Coles,640,Germany,Male,48.0,1,111599.32,1,0.0,1.0,135995.58,0
6352,15794472,Brookes,553,France,Female,27.0,3,0.0,2,0.0,0.0,159800.16,0
6353,15646632,Reid,741,France,Male,38.0,9,0.0,2,1.0,0.0,14379.01,0
6354,15676353,Etheridge,598,France,Male,35.0,8,114212.6,1,1.0,1.0,74322.85,0
6355,15566312,Jolly,660,Spain,Female,42.0,5,0.0,3,1.0,1.0,189016.24,1
6356,15570414,Chizoba,618,Spain,Male,41.0,4,115251.64,1,0.0,0.0,136435.75,0
6357,15776743,Eberegbulam,647,France,Male,43.0,9,0.0,2,1.0,1.0,78488.39,0
6358,15674637,Pagnotto,491,France,Female,68.0,3,107571.61,1,0.0,1.0,113695.99,0
6359,15730418,Lucchesi,652,France,Female,32.0,2,0.0,2,1.0,0.0,54628.11,0
6360,15739972,Hughes,650,Germany,Female,45.0,9,152367.21,3,1.0,0.0,150835.21,1
6361,15661591,Panicucci,413,Germany,Male,39.0,1,130969.77,2,1.0,1.0,158891.79,0
6362,15675585,Burns,416,Germany,Female,25.0,0,97738.97,2,1.0,1.0,160523.33,0
6363,15814750,Ricci,629,Spain,Male,34.0,8,0.0,2,1.0,1.0,180595.02,0
6364,15593454,Lambert,678,Spain,Female,40.0,4,113794.22,1,1.0,0.0,16618.76,0
6365,15663421,Esposito,527,Spain,Male,28.0,6,128396.33,2,1.0,0.0,79919.97,0
6366,15576196,Benson,743,Spain,Female,48.0,5,118207.69,2,0.0,0.0,186489.14,1
6367,15677324,Botts,683,Germany,Male,73.0,9,124730.26,1,1.0,1.0,51999.5,0
6368,15568742,Parkes,536,France,Female,41.0,9,0.0,1,1.0,0.0,121299.14,0
6369,15693764,Mai,663,Spain,Male,52.0,0,136298.65,1,1.0,0.0,144593.3,1
6370,15714260,Castiglione,646,France,Female,38.0,2,0.0,2,0.0,0.0,178752.73,0
6371,15798200,Manna,707,France,Male,35.0,2,0.0,3,1.0,1.0,94148.3,0
6372,15656627,Lin,602,France,Male,34.0,5,0.0,2,1.0,1.0,77414.45,0
6373,15791111,Fink,635,France,Female,47.0,2,125724.95,2,1.0,0.0,63236.97,0
6374,15638269,Baresi,597,France,Male,67.0,2,0.0,2,0.0,1.0,108645.85,0
6375,15807473,Morehead,503,France,Male,38.0,1,0.0,2,1.0,1.0,95153.24,0
6376,15708534,Afamefuna,524,Spain,Female,64.0,5,0.0,1,1.0,0.0,136079.64,1
6377,15640686,Greco,700,France,Male,46.0,5,95872.86,1,1.0,0.0,98273.01,1
6378,15588904,Balashova,692,France,Male,33.0,9,0.0,1,1.0,0.0,113505.93,1
6379,15768763,Bogdanov,562,France,Male,37.0,2,0.0,1,0.0,1.0,52525.15,1
6380,15770543,Lowe,679,France,Male,37.0,7,74260.03,1,1.0,0.0,194617.98,0
6381,15642162,Ponce,603,Germany,Male,35.0,1,123407.69,1,1.0,0.0,152541.89,1
6382,15714046,Trevisano,720,Spain,Male,33.0,3,123783.91,2,1.0,1.0,142903.44,0
6383,15575060,Gardner,797,France,Male,24.0,5,0.0,2,1.0,0.0,182257.61,0
6384,15812040,Lorenzo,594,France,Male,36.0,6,153880.15,1,0.0,0.0,135431.72,0
6385,15812073,Palmer,529,France,Female,31.0,7,0.0,2,1.0,1.0,175697.87,0
6386,15706810,Zuyeva,606,Germany,Female,32.0,1,106301.85,2,0.0,1.0,59061.25,0
6387,15584090,Jen,621,Spain,Female,40.0,7,0.0,2,0.0,1.0,131283.6,1
6388,15810807,Alekseeva,513,France,Female,43.0,9,0.0,2,1.0,0.0,152499.8,0
6389,15582033,Manfrin,753,Germany,Male,44.0,3,138076.47,1,1.0,0.0,15523.09,1
6390,15687607,Chiemenam,605,France,Female,30.0,9,135422.31,1,0.0,1.0,186418.85,0
6391,15588406,Chiemenam,574,Spain,Female,37.0,7,0.0,2,1.0,0.0,32262.28,0
6392,15784099,Clark,726,France,Female,38.0,5,126875.62,1,1.0,0.0,128052.29,0
6393,15701352,Fanucci,611,Spain,Female,28.0,3,96381.68,2,1.0,0.0,181419.29,0
6394,15789371,Cattaneo,593,Germany,Female,41.0,4,119703.1,2,1.0,1.0,109783.29,0
6395,15602845,Udinesi,466,Germany,Male,41.0,2,152102.18,2,1.0,0.0,181879.56,0
6396,15707918,Bentley,741,Germany,Female,36.0,0,127675.39,2,1.0,0.0,74260.16,0
6397,15602812,Holmes,684,Germany,Female,44.0,2,133776.86,2,0.0,1.0,49865.04,0
6398,15675888,Austin,550,Spain,Female,33.0,9,72788.03,1,1.0,1.0,103608.06,0
6399,15591822,Mackenzie,593,Spain,Male,26.0,9,76226.9,1,1.0,0.0,167564.82,0
6400,15738501,Booth,601,Germany,Male,48.0,9,163630.76,1,0.0,1.0,41816.49,1
6401,15585907,Collier,676,Spain,Female,30.0,5,0.0,2,0.0,0.0,179066.58,0
6402,15579040,Hs?,556,France,Female,46.0,10,0.0,2,0.0,0.0,109184.24,0
6403,15804211,Oluchukwu,719,France,Male,36.0,3,155423.17,1,1.0,1.0,199841.32,0
6404,15736126,Sung,850,Germany,Male,55.0,0,98710.89,1,1.0,1.0,83617.17,1
6405,15745399,Marino,649,Spain,Female,49.0,2,0.0,1,1.0,0.0,84863.85,1
6406,15760749,Vinogradov,509,Spain,Male,41.0,7,126683.8,1,0.0,1.0,114775.53,0
6407,15637118,Burns,684,France,Male,33.0,4,140700.61,1,1.0,0.0,103557.93,0
6408,15657829,Fanucci,806,Germany,Male,30.0,8,168078.83,1,1.0,0.0,85028.36,1
6409,15738497,Chukwujamuike,729,Spain,Male,44.0,4,107726.93,2,1.0,0.0,153064.87,0
6410,15690695,Flynn,683,France,Female,33.0,9,0.0,2,1.0,1.0,38784.42,0
6411,15762351,Chao,689,Spain,Female,63.0,1,0.0,2,1.0,1.0,186526.12,0
6412,15791172,Yeh,672,Germany,Female,21.0,1,35741.69,1,1.0,0.0,28789.94,0
6413,15598982,Klein,602,Germany,Female,53.0,5,98268.84,1,0.0,1.0,45038.29,1
6414,15734765,Mahmood,739,France,Female,20.0,4,133800.98,1,0.0,1.0,150245.81,0
6415,15642912,Tu,618,France,Female,21.0,2,125682.79,1,0.0,0.0,57762.0,0
6416,15769516,Shcherbakov,674,France,Female,42.0,9,0.0,2,1.0,0.0,4292.72,0
6417,15789379,Zetticci,762,France,Male,26.0,6,130428.78,1,1.0,0.0,173365.89,0
6418,15695103,Carr,790,Spain,Male,37.0,6,0.0,2,1.0,1.0,119484.01,0
6419,15801924,Browne,754,Spain,Female,27.0,8,0.0,2,0.0,0.0,121821.16,0
6420,15767804,Feng,729,France,Male,44.0,6,0.0,2,1.0,0.0,151733.43,0
6421,15718039,Ferguson,606,Germany,Female,47.0,0,137138.2,2,0.0,1.0,53784.22,0
6422,15579994,Shaw,616,France,Male,23.0,8,73112.95,1,1.0,1.0,62733.05,0
6423,15595037,Palermo,772,France,Male,47.0,9,152347.01,1,0.0,1.0,17671.78,0
6424,15600720,Moore,652,Spain,Male,41.0,8,115144.68,1,1.0,0.0,188905.43,0
6425,15782608,Huang,743,France,Male,43.0,5,0.0,2,0.0,0.0,113079.19,1
6426,15566894,Gray,793,France,Male,39.0,3,137817.52,1,0.0,0.0,83997.79,0
6427,15749123,Sokolova,743,Spain,Male,45.0,7,157332.26,1,1.0,0.0,125424.42,0
6428,15668943,Henderson,746,France,Male,37.0,2,0.0,2,1.0,0.0,143194.05,0
6429,15577423,Mosley,627,Germany,Female,39.0,5,124586.93,1,1.0,0.0,93132.61,1
6430,15623102,Nnaemeka,713,Spain,Male,38.0,6,116980.78,2,0.0,1.0,76038.38,0
6431,15728012,Everett,678,Spain,Female,40.0,3,128398.38,1,1.0,0.0,168658.3,0
6432,15683363,Goddard,540,Spain,Male,39.0,1,0.0,1,0.0,1.0,108419.41,0
6433,15699335,Kuo,615,Germany,Female,33.0,3,137657.25,2,1.0,1.0,171657.57,0
6434,15574369,Bianchi,415,Spain,Male,53.0,5,167259.44,1,1.0,1.0,22357.25,0
6435,15703167,Rouse,628,France,Female,45.0,8,0.0,2,1.0,0.0,193903.06,0
6436,15754874,Nwoye,700,France,Male,26.0,4,119009.57,1,1.0,0.0,141926.43,0
6437,15723216,Greco,623,Germany,Male,33.0,2,80002.33,1,1.0,1.0,104079.62,0
6438,15725094,Fang,623,France,Female,37.0,4,140211.88,1,1.0,1.0,93832.33,0
6439,15647974,Chiemenam,679,France,Female,44.0,3,118742.74,2,1.0,0.0,1568.91,0
6440,15583371,Artemiev,632,Spain,Male,37.0,1,138207.08,1,1.0,0.0,60778.11,1
6441,15772559,Burrows,790,France,Female,47.0,10,148636.21,1,0.0,1.0,16119.96,1
6442,15711251,Chizuoke,514,France,Male,45.0,1,178827.79,1,1.0,0.0,60375.18,0
6443,15719212,T'ien,491,France,Male,33.0,5,83134.3,1,1.0,0.0,187946.55,0
6444,15764927,Rogova,753,France,Male,92.0,3,121513.31,1,0.0,1.0,195563.99,0
6445,15731412,Trevisano,693,Germany,Female,37.0,6,95900.04,1,1.0,1.0,38196.24,0
6446,15719170,Sagese,679,France,Female,30.0,1,112543.42,1,1.0,1.0,179435.21,0
6447,15596011,Artyomova,529,Spain,Male,34.0,9,0.0,1,1.0,1.0,93208.22,0
6448,15614834,Long,619,Spain,Female,31.0,3,141751.82,1,0.0,1.0,61531.86,0
6449,15600510,Hsueh,680,Spain,Female,37.0,6,124140.57,2,1.0,0.0,92826.35,0
6450,15625706,White,693,Germany,Male,45.0,2,116546.59,2,0.0,0.0,23140.28,1
6451,15781409,Lazarev,834,France,Female,28.0,6,0.0,1,1.0,0.0,74287.53,0
6452,15722583,Benjamin,636,Spain,Female,29.0,6,157576.47,2,1.0,1.0,101102.39,0
6453,15677243,Wan,538,Spain,Male,43.0,5,0.0,2,1.0,0.0,126933.73,0
6454,15815070,Romano,566,Germany,Female,44.0,5,141428.99,2,0.0,0.0,68408.74,0
6455,15705899,Craig,597,Spain,Male,35.0,0,127510.99,1,1.0,1.0,155356.34,0
6456,15701522,Yermolayeva,711,France,Female,29.0,9,0.0,2,0.0,1.0,3234.8,0
6457,15755978,Tseng,606,France,Male,31.0,10,0.0,2,1.0,0.0,195209.4,0
6458,15722090,Tseng,615,Spain,Male,51.0,6,81818.49,1,1.0,1.0,169149.38,0
6459,15783526,Le Hunte,589,France,Male,36.0,1,100895.54,1,1.0,1.0,68075.14,0
6460,15632125,Blake,606,Germany,Male,45.0,5,63832.43,1,1.0,1.0,93707.8,0
6461,15688395,Lane,582,France,Male,29.0,4,0.0,2,0.0,0.0,156153.27,0
6462,15666975,Sparks,710,France,Female,36.0,4,116085.06,1,1.0,0.0,58601.61,0
6463,15682211,Tu,467,France,Male,57.0,1,0.0,2,1.0,1.0,114448.77,0
6464,15637411,Tochukwu,749,France,Male,30.0,1,0.0,2,0.0,1.0,126551.65,0
6465,15591512,Whittaker,564,Germany,Female,33.0,2,115761.51,1,0.0,1.0,112350.21,1
6466,15606855,Wang,730,Spain,Male,26.0,6,0.0,2,1.0,1.0,185808.7,0
6467,15763683,Northern,678,Germany,Male,32.0,4,139626.01,1,1.0,1.0,118235.52,1
6468,15641782,Humphries,540,France,Female,31.0,7,0.0,1,0.0,1.0,183051.6,1
6469,15677184,Cremonesi,767,France,Female,35.0,6,115576.44,1,0.0,1.0,27922.45,0
6470,15775042,Ku,615,France,Female,23.0,4,0.0,2,1.0,0.0,196476.19,0
6471,15616630,Tobenna,583,Germany,Female,41.0,5,77647.6,1,1.0,0.0,190429.52,0
6472,15800233,Okwuadigbo,850,France,Female,40.0,5,0.0,2,1.0,0.0,35034.15,0
6473,15588419,Johnston,651,Germany,Female,34.0,10,148962.46,1,1.0,0.0,66389.43,1
6474,15595557,Li,798,France,Male,22.0,8,0.0,2,1.0,0.0,107615.43,0
6475,15626143,Talbot,695,France,Male,37.0,2,0.0,2,1.0,1.0,99692.65,0
6476,15566030,Tu,497,Germany,Male,41.0,5,80542.81,1,0.0,0.0,88729.22,1
6477,15701412,T'ien,739,France,Male,40.0,4,0.0,2,0.0,0.0,173321.65,0
6478,15702464,Ross,549,France,Female,34.0,4,0.0,2,0.0,0.0,139463.57,0
6479,15573348,Maclean,850,France,Male,35.0,9,102050.47,1,1.0,1.0,3769.71,0
6480,15704160,Wan,648,Spain,Male,49.0,5,0.0,1,1.0,0.0,149946.43,1
6481,15693704,Tsou,679,France,Female,24.0,6,114948.76,2,0.0,1.0,135768.25,0
6482,15664752,Jack,606,Germany,Male,39.0,8,136000.45,2,1.0,0.0,31708.53,0
6483,15628292,Lucchesi,850,France,Male,32.0,4,156001.68,2,1.0,1.0,151677.31,0
6484,15621195,Ch'eng,619,Germany,Male,41.0,3,147974.16,2,1.0,0.0,170518.83,0
6485,15668629,Saunders,719,Spain,Male,44.0,2,0.0,2,1.0,0.0,196582.19,0
6486,15635197,Glover,640,Germany,Male,26.0,5,90402.77,1,1.0,1.0,3298.65,0
6487,15592761,Tung,710,France,Male,40.0,5,0.0,2,0.0,0.0,162878.96,0
6488,15574283,Padovano,580,France,Male,31.0,2,0.0,2,0.0,1.0,64014.24,0
6489,15598097,Johnstone,550,France,Male,44.0,9,0.0,2,1.0,0.0,26257.01,0
6490,15711352,Endrizzi,841,France,Female,31.0,3,162701.65,2,1.0,1.0,126794.56,0
6491,15620751,Secombe,760,France,Male,34.0,2,0.0,2,1.0,0.0,164162.44,0
6492,15656717,Elewechi,687,France,Female,30.0,6,0.0,2,0.0,0.0,179206.92,0
6493,15643121,Chu,753,Germany,Female,35.0,5,82453.96,2,0.0,0.0,18254.75,0
6494,15723671,Lucciano,661,France,Male,35.0,9,100107.99,1,1.0,0.0,83949.68,0
6495,15752846,Pinto,699,France,Male,28.0,7,0.0,2,1.0,1.0,22684.78,0
6496,15640852,McGregor,617,Germany,Female,39.0,5,83348.89,3,1.0,0.0,7953.62,1
6497,15789313,Ugorji,595,Germany,Female,44.0,4,96553.52,2,1.0,0.0,143952.24,1
6498,15793688,Bancks,669,France,Male,50.0,9,201009.64,1,1.0,0.0,158032.5,1
6499,15770405,Warlow-Davies,613,France,Female,27.0,5,125167.74,1,1.0,0.0,199104.52,0
6500,15702561,Dale,782,France,Male,32.0,9,0.0,1,1.0,1.0,87566.97,0
6501,15625964,Buckley,582,France,Female,43.0,5,153313.67,1,0.0,0.0,170563.73,0
6502,15761364,Nkemjika,679,France,Male,30.0,9,0.0,2,1.0,0.0,157871.55,0
6503,15590286,Fairley,611,France,Female,40.0,2,125879.29,1,1.0,0.0,93203.43,0
6504,15587978,Boothby,455,Germany,Female,37.0,6,170057.62,1,0.0,1.0,54398.56,0
6505,15773242,Chukwuhaenye,621,France,Male,32.0,1,0.0,2,1.0,1.0,168779.47,0
6506,15761053,Lock,596,Germany,Male,48.0,2,131326.47,1,0.0,0.0,1140.02,1
6507,15702095,Clarke,585,Spain,Female,56.0,1,128472.8,1,1.0,0.0,186476.91,1
6508,15764253,Ramsey,742,France,Male,32.0,6,160485.16,1,1.0,0.0,29023.03,0
6509,15700801,Eipper,850,Germany,Male,42.0,6,84445.68,3,0.0,1.0,60021.34,1
6510,15730590,Ko,738,Germany,Female,40.0,1,115409.18,2,0.0,0.0,180456.8,0
6511,15643916,Munro,619,Spain,Male,46.0,8,62400.48,1,1.0,1.0,132498.39,1
6512,15720636,McGregor,628,France,Female,50.0,4,143054.56,1,0.0,1.0,109608.81,1
6513,15795429,Henderson,487,France,Male,24.0,7,133628.09,2,1.0,1.0,98570.01,0
6514,15609254,Fernandez,513,Spain,Female,41.0,9,107135.04,2,1.0,1.0,160546.58,0
6515,15625141,Porter,563,Spain,Male,26.0,7,0.0,2,0.0,0.0,6139.74,0
6516,15810898,Pan,803,France,Female,65.0,2,151659.52,2,0.0,1.0,6930.17,0
6517,15775797,Esposito,607,Spain,Female,32.0,7,0.0,3,0.0,1.0,10674.62,0
6518,15795246,Kaeppel,628,Germany,Female,51.0,9,155903.82,2,1.0,1.0,71159.84,0
6519,15795275,Lamb,521,Spain,Female,49.0,4,82940.25,2,0.0,0.0,62413.01,1
6520,15571869,Lei,669,Germany,Female,50.0,4,112650.89,1,0.0,0.0,166386.22,1
6521,15694143,Conti,686,France,Female,41.0,10,0.0,1,1.0,0.0,133086.45,0
6522,15748231,Hargreaves,700,Germany,Male,35.0,4,95853.39,2,1.0,0.0,192933.37,0
6523,15632185,Yermolayev,663,France,Female,42.0,1,82228.67,2,1.0,0.0,71359.78,0
6524,15806249,Kerr,671,Spain,Female,31.0,4,0.0,2,0.0,1.0,79270.02,0
6525,15743293,Waters,651,Germany,Female,35.0,1,163700.78,3,1.0,1.0,29583.48,1
6526,15598157,Onyeorulu,728,France,Male,34.0,4,106328.08,1,1.0,0.0,88680.65,0
6527,15700946,Kolesnikova,574,France,Female,34.0,7,152992.91,1,1.0,1.0,134691.2,0
6528,15722692,Kazakova,464,France,Male,38.0,3,116439.65,1,1.0,0.0,75574.48,0
6529,15696506,MacDonald,604,Spain,Male,27.0,9,101352.78,1,0.0,0.0,30252.3,0
6530,15728823,Sharwood,836,Spain,Female,37.0,10,0.0,2,1.0,0.0,111324.41,0
6531,15808851,Bufkin,511,Germany,Female,75.0,9,105609.17,1,0.0,1.0,105425.18,0
6532,15675231,Nwankwo,518,France,Female,45.0,8,0.0,2,1.0,1.0,36193.07,0
6533,15732299,Boniwell,756,France,Male,67.0,4,0.0,3,1.0,1.0,93081.87,0
6534,15706269,Willis,489,France,Female,47.0,8,103894.38,2,1.0,1.0,107625.46,0
6535,15590078,Burns,622,Spain,Male,27.0,9,139834.93,1,1.0,1.0,152733.89,0
6536,15776985,Kung,652,France,Female,36.0,6,112518.71,2,0.0,1.0,110421.31,0
6537,15756743,Howells,625,France,Female,37.0,7,115895.42,1,1.0,0.0,48486.25,0
6538,15782364,Bevan,521,Spain,Female,39.0,3,146408.68,1,0.0,0.0,72993.67,0
6539,15604093,Neitenstein,546,France,Male,34.0,4,165363.31,2,1.0,1.0,25744.13,1
6540,15749328,Johnson,697,France,Female,45.0,1,0.0,2,1.0,0.0,46807.62,1
6541,15656322,Sandover,571,Germany,Male,33.0,3,71843.15,1,1.0,0.0,26772.04,0
6542,15685564,Nnamutaezinwa,748,Spain,Male,35.0,5,105492.53,1,1.0,1.0,150057.2,0
6543,15785831,Sinclair,591,France,Male,35.0,7,183027.25,1,1.0,1.0,56028.79,0
6544,15796218,Wei,814,Germany,Male,29.0,1,131968.57,2,1.0,1.0,147693.92,0
6545,15716218,Higgins,709,France,Female,45.0,3,104118.5,1,0.0,1.0,174032.0,0
6546,15572735,Chang,433,Spain,Male,27.0,2,0.0,2,1.0,1.0,153698.65,0
